TEGDMA,h,noz,sub,vF,vS,critLength,max x,mean x,median x,ster x,max y,mean y,median y,ster y,max x/y,mean x/y,median x/y,ster x/y,max x/max y,mean x/meany,median x/median y,ster x/ster y
25,150,FDTS,film,4.5,6.5,2,6.928224456937689,1.9917024814253872,2.0572981536388397,0.012325713036525073,18.602739834471752,3.6329602219961625,2.4345209255422415,0.0367281336922529,3603.875431244885,5.513347273846215,0.6536163263596347,0.6800097035334455,0.3724303257791824,0.5482312934136747,0.8450525653956402,0.33559323051377776
25,150,FDTS,film,4.5,1.5,2,9.740061245466533,2.644676041222246,2.4516490656686454,0.009215268765200877,10.442641459797558,2.7161848153842114,2.5177631256121553,0.009301930272369386,26752.278438413057,7.7286310550393775,0.9472205928433994,0.9410050213644169,0.9327200673281907,0.9736730822744658,0.9737409531218567,0.9906834920676701
25,150,FDTS,film,4.5,2.5,2,7.806575076459437,2.549712738716632,2.4900307388726155,0.010285683524607233,8.476766151846714,2.7514289699917036,2.6376635599633453,0.012067723565722888,147543.45244401688,16.74994041749969,0.9039821832838135,7.9095763293008226,0.920937883223159,0.9266867386092544,0.9440289416240859,0.8523300578265354
25,150,FDTS,film,4.5,3.5,2,6.828654317479384,2.325747631530759,2.3422774917593125,0.010530743328130771,5.585852219085944,2.1353628096983823,2.2297280603333522,0.010580660889813631,1989.3430309764724,4.554853832733941,1.1157512129508136,0.27083763159060303,1.2224910451706883,1.0891580676443775,1.0504767524920209,0.9952821886834198
25,150,FDTS,film,5.5,4.5,2,4.435506872440639,1.9821643835754812,2.187010700177205,0.012302363382429156,5.117186872974822,1.6920984866463007,1.831974512162177,0.013647197953567305,19789.692105959886,11.594103622720661,1.4200987516924886,3.0975587970718563,0.8667861820457817,1.1714237671260401,1.1937997421132234,0.9014570920921817
25,150,FDTS,film,5.5,5.5,2,5.945990756938332,1.592273149583346,1.0824542109315332,0.016292212859432456,8.41654341158114,2.664027297991251,2.4851968421747808,0.019185623475463865,10404.407229223434,6.161354920972882,0.37901894953530957,1.5406701838118928,0.7064646929470673,0.5976940066582512,0.4355607542074148,0.8491886062638654
25,150,FDTS,film,5.5,6.5,2,6.945201933383942,2.1987553698708067,2.1621436667383502,0.0206298061857486,9.069415467350106,2.608955241661337,2.267735807470193,0.02462654310650402,19954.52202441712,9.696933682547476,0.7623901363779819,3.1749076917083916,0.7657827517535907,0.8427723614264374,0.95343719476316,0.8377061326280969
25,150,FDTS,film,5.5,1.5,2,14.300067763579518,3.919934769318119,2.64550547955681,0.018689284047384416,19.679004430770874,6.175401587142675,4.859849638256025,0.0233134980821703,2593.2978004803995,1.7533398407469332,0.5223856075746739,0.13946311198656638,0.726666220025814,0.6347659684966094,0.5443595330052556,0.8016507853738863
25,150,FDTS,film,5.5,2.5,2,10.626374467423087,3.1674047160458474,2.611516233737539,0.015298347109658827,8.181733425062845,2.3688186785695255,2.2724126185241498,0.01040816809825632,80651.19293437828,14.75493340747099,1.5544313672868957,3.9643831613878535,1.2987925559725095,1.3371241727790535,1.1492262507473774,1.4698405103797045
25,150,FDTS,film,5.5,3.5,2,8.025048774317627,2.493686165055495,2.4605371221084726,0.01384403868541062,5.804463403478549,1.7806647798552122,1.7722772188833726,0.010623950674669706,2506.2792870402122,7.130910151920778,1.8301070333378222,0.4309964463499532,1.3825651428017112,1.4004242647278389,1.3883477685611396,1.3030970407664308
25,150,FDTS,film,6.5,4.5,2,15.535650319243675,3.564536768999515,2.5994577992379915,0.021572496230454315,11.262490217895614,3.5843007196581493,3.112574057767996,0.013758262558931068,49148.392566821356,4.97112185254312,0.9147865143419396,2.1013219868021227,1.379415210905861,0.9944859674998141,0.8351472932027338,1.5679666046531942
25,150,FDTS,film,6.5,5.5,2,8.835152232333233,2.7186228959629175,2.3115691221564223,0.013722232307497773,10.633304584967462,2.9217907486087653,2.6162314262045054,0.01261324610043339,16239.164654099646,9.353628315928054,0.9683063600135565,1.2040322651472863,0.8308943058796305,0.9304646122441903,0.8835491765000042,1.0879223475252955
25,150,FDTS,film,6.5,6.5,2,7.831198610757526,2.401559717562655,2.265659794995659,0.011115692863043373,10.512755111644141,2.6913364978131016,2.6294218086098367,0.009856991746657665,4386.520798961836,4.777449307022783,0.7737342555566674,0.36190502536677593,0.7449235264772345,0.8923297846679854,0.8616570333359724,1.1276962737452338
25,150,FDTS,film,6.5,1.5,2,9.970929369103702,3.1211042638008215,2.5319053102852145,0.012662548869130612,26.15802854458757,7.23772309589635,6.9392719990892,0.021157516597881235,199467.99754785126,7.162372622308378,0.4230767789642977,6.117881313401832,0.38118046060343547,0.4312273656297279,0.36486612869729484,0.5984893742396341
25,150,FDTS,film,6.5,2.5,2,7.869254540906184,3.004124053290558,2.696941084541542,0.014046176566421518,11.55151324874089,3.7985377112254453,3.3717505715965057,0.015364592706337613,69286.25316050684,6.249774775157192,0.6507732607293006,3.287172880483437,0.6812314864257225,0.7908632957395066,0.7998637583872508,0.9141912730708266
25,150,FDTS,film,6.5,3.5,2,14.90816317106548,4.972961386532066,4.4079358099322565,0.021442930214303636,8.732009115972016,3.566831438096689,3.235947433663042,0.014991094343574193,5648.200863038289,4.738013525766978,1.4194659552363136,0.472317826350395,1.7073004589283411,1.3942238294237161,1.3621778166348464,1.430377911236011
25,150,FDTS,glass,1.5,4.5,2,2.7396202824617686,0.7823367482207265,0.5891539880601493,0.011274733362472327,7.479190996897064,3.130644870860452,2.866386639934621,0.01975268710191133,4258.151468839201,1.885814211945913,0.18180070637387918,1.2166088462699296,0.36629901330215675,0.2498963569782678,0.205538910854534,0.5707949153602169
25,150,FDTS,glass,1.5,5.5,2,4.53312880171716,1.0484660263812362,0.7351795107526846,0.014135020610615565,22.970083454417793,7.100554897094353,5.234531978590658,0.07663650422229486,783.9345334392949,0.9139254748269778,0.12791318049353362,0.2376992040962613,0.19734925259251992,0.14765973104584873,0.14044799301247632,0.18444239796761827
25,150,FDTS,glass,1.5,6.5,2,4.350631626616967,1.402325747283264,1.131490674862442,0.033458137129637,5.806482059390921,2.480917421008256,2.248029701411724,0.033659861622411635,152.2578179340267,1.709198606876839,0.3989116997664172,0.22410993187527775,0.7492715179547687,0.5652448305648773,0.5033255006158883,0.9940069720120204
25,150,FDTS,glass,1.5,1.5,2,5.706414166036576,1.9188293119103912,2.1125707511106455,0.015669949470234115,7.887100238157185,2.431358313970683,2.3217866148987993,0.02231066132593351,708.6267004815521,3.7510773604450582,0.6929980934905299,0.24760348682494912,0.7235123167865145,0.7892005472351485,0.9098901413051376,0.7023525318821298
25,150,FDTS,glass,1.5,2.5,2,4.195965720683728,1.5015607157822688,1.4267428271827827,0.02245454116788176,7.143551581196094,2.6016634775965892,2.431921808490235,0.029149002655823,1317.2544194576542,2.5443783812875873,0.48417449377814786,0.7034281916484956,0.5873780951940951,0.5771540895709568,0.5866729852093892,0.770336516587338
25,150,FDTS,glass,1.5,3.5,2,17.78641579412904,4.945771555853206,4.785842683754469,0.018144513451208513,61.527340505664284,5.452040214376111,3.4544791504740715,0.054035074830945135,61423.599811595435,12.983984907386414,1.232815211286985,3.8739472440238414,0.28908149853302373,0.9071414298838149,1.3854021041341904,0.3357914004556426
25,150,FDTS,glass,2.5,4.5,2,31.829944350217517,5.0343110241194395,2.4868682716309634,0.05851431413542961,46.035478110376154,8.486778985782758,4.142882349551547,0.09398754524570402,8404.687157580378,4.835987869246893,0.5410664888303217,0.9571539543210258,0.6914220435356621,0.5931945479613678,0.6002748960274381,0.6225751931541608
25,150,FDTS,glass,2.5,5.5,2,12.934704491917632,1.945579397700531,1.2104479339890484,0.024232729941943833,38.25817396604505,11.07963095058303,8.322728841415435,0.10357966916599573,118.25367282801471,0.387055011860782,0.13885364109857007,0.029869498560649015,0.33808995963574895,0.17559965727903157,0.14543882866466057,0.23395257135943062
25,150,FDTS,glass,2.5,6.5,2,21.096968588076138,3.8004351223320865,2.504403393519552,0.052980767121524726,81.05443547273937,16.742632104603146,7.565543018673596,0.2596792831962794,580.3790035365416,1.6201402342318274,0.2459252723659491,0.16803199060698956,0.2602814820068863,0.226991496832043,0.3310275795588072,0.20402384999452977
25,150,FDTS,glass,2.5,1.5,2,8.050305958262195,2.1989352922738634,2.0254222735031635,0.01305924000453965,11.96137206933839,4.18531337850083,3.6143535040399772,0.019630844754171296,9737.005578827288,2.8121935052773916,0.4654236604488696,0.5946309190795658,0.6730252943889466,0.525393224691222,0.5603830038315922,0.6652408578476855
25,150,FDTS,glass,2.5,2.5,2,5.546868227005928,2.2027774778754488,2.2844917672234395,0.015595863117985434,8.83384709673384,2.262757296985492,1.5782616514477557,0.028693735692733247,6280.794889864767,12.519744419936496,1.692136978547342,1.821059620496722,0.6279108259703505,0.9734925971999074,1.4474734053937455,0.5435284999134888
25,150,FDTS,glass,2.5,3.5,2,4.954803766118331,1.8536278557091315,2.127253155479531,0.0182430647187397,5.950420157376219,1.9282249620456933,1.855138587183176,0.020305678968384037,5937.134219206728,10.387871240585643,1.5260209699277958,1.8513508402271588,0.8326813292295487,0.9613130688561254,1.1466815310599145,0.8984218034346042
25,150,FDTS,glass,3.5,4.5,2,4.715805582506092,1.4753562200167085,1.383907725936488,0.011252732985782605,6.269763143439041,2.431767426938364,2.452259229986291,0.014367047978731399,843.8915226410771,2.9857886562204965,0.4471322238186597,0.2230230250890582,0.7521505158358207,0.6067012016334995,0.5643398989038465,0.7832320879307185
25,150,FDTS,glass,3.5,5.5,2,8.197136656560618,1.6360472195070561,1.2742170554661019,0.01883358045509979,12.901106619732468,3.4662123435295324,2.9036348516460087,0.029110763905174794,375.0286147583742,1.5310886578348075,0.3770027371081261,0.11053357587414867,0.6353824441713359,0.4719985555879482,0.4388351568186253,0.6469627700752948
25,150,FDTS,glass,3.5,6.5,2,6.139748286014717,1.2172651261357086,0.8059442843261517,0.017115409913782013,6.324775452676572,2.946922482106462,2.9229346534335297,0.019396304303999013,1170.0032296198883,2.531372742231825,0.23036316844169905,0.3616433560396044,0.970745654443186,0.41306316454771713,0.27573120164674925,0.8824057225300007
25,150,FDTS,glass,3.5,1.5,2,11.604234758072522,2.9917095421032958,2.1577812249558868,0.01697624174129363,31.024235566022618,10.53636426688289,8.992163408519769,0.045635929958071524,2511.9646884090735,2.2014143678155143,0.24614804001236607,0.2021198700682799,0.3740377336091834,0.2839413545625613,0.23996241248368136,0.3719928958803015
25,150,FDTS,glass,3.5,2.5,2,6.880208832074105,2.6695657631081873,2.5803395523547876,0.0151789424875729,10.763317882378319,3.4096243539045243,2.7413840458891343,0.025057769089206153,9000.236307144245,6.038402637017524,0.7958591864234072,0.9395900090718246,0.6392275046840685,0.7829501100469146,0.9412543113848487,0.6057579361329241
25,150,FDTS,glass,3.5,3.5,2,5.206137073776182,2.279585526433607,2.3183293402713856,0.013633235785068457,5.039731999078855,1.7502716579437256,1.6718118510485318,0.017219383805118553,6358.207301068268,10.112547043101982,1.6324601322984114,1.5169440919699149,1.0330186356591464,1.3024181224026308,1.38671665643318,0.7917377264693934
25,150,FDTS,glass,4.5,4.5,2,8.498393207345583,2.6917969277363976,2.621584423716453,0.010915917839481816,7.5772014641170475,2.060561561090439,2.0042655490197445,0.010769953903781564,40259.387664727175,14.60571071621235,1.6199709321904514,3.308264159901401,1.1215741388942837,1.3063414258353496,1.3080025373876378,1.013552883977433
25,150,FDTS,glass,4.5,5.5,2,6.403085372290374,1.7764407113650391,1.4462558131956043,0.012939378055774256,7.0500735197272215,2.768261363259361,2.637955302150739,0.012405370029599535,1199.1049553000096,2.371258492961247,0.4871453479665836,0.19276864405468117,0.9082295885813855,0.6417171206960933,0.5482487940627593,1.0430465213774813
25,150,FDTS,glass,4.5,6.5,2,21.824039324333793,3.7888750817588073,2.3657050634685315,0.03533792400581632,61.385258978918976,13.81214014778725,7.427101261129504,0.11252801809785504,354.37140735609586,0.718803640067404,0.2974316963413921,0.04206084608303342,0.35552573512524627,0.27431484485521945,0.31852333505262564,0.31403666929498614
25,150,FDTS,glass,4.5,1.5,2,13.191081021961413,3.912901508937991,3.5889645116893867,0.011582280346424419,19.643142186497386,10.077588701421284,10.930474729914414,0.022439746382061105,1681.8127865239496,1.222925892970653,0.3498248419643264,0.07125576811854381,0.6715361980645289,0.3882775557595577,0.3283447974923856,0.5161502340188472
25,150,FDTS,glass,4.5,2.5,2,8.267603597890465,2.2692040504156052,2.1649338693060614,0.008908980215571833,12.556283276270598,4.48630946768064,3.795509333605942,0.01827147348192278,7638.564569718786,4.508141685516458,0.44931284497984003,0.3694037499585586,0.6584435390618286,0.5058064020689933,0.5703935042755527,0.48758958736338903
25,150,FDTS,glass,4.5,3.5,2,8.740966050248396,2.953981770950662,2.569500832382242,0.014840477110838777,9.487884493250595,3.151836478560937,2.8861211352356433,0.012719666182971831,2942.9507195292404,3.216057273306935,0.8637190232983718,0.2438678465686353,0.9212766087599891,0.9372255797671931,0.8902955600207161,1.1667347945582198
25,150,FDTS,glass,5.5,4.5,2,10.294174690691724,2.9634274840594372,2.6902204191572827,0.01293150189295836,6.771753806210235,1.9195681172094614,1.6647585489293448,0.009957818322984613,78178.17655395108,20.787392225048276,1.964877582758751,5.019086183267448,1.5201637545138085,1.543799075162526,1.615982342236622,1.298628020066393
25,150,FDTS,glass,5.5,5.5,2,5.938329175898903,1.6897473948427435,1.733118701922266,0.009583455411164062,10.845642020827844,2.9237586815530734,2.8115570868708586,0.014937968931619383,11173.582705906927,3.69262706085073,0.5193708014654249,0.9683021087921313,0.5475313646250729,0.5779366831824729,0.6164266448707083,0.6415500966050776
25,150,FDTS,glass,5.5,6.5,2,5.274809793422096,1.4540319211245192,1.2466940676646403,0.011939134048823942,11.283139642131955,3.0005085810765824,2.7851220502665166,0.020084229351391626,2732.561699000987,3.950850771824246,0.3735724735009269,0.5979814328092188,0.4674948605373653,0.484595155066283,0.44762636795229155,0.5944531821429676
25,150,FDTS,glass,5.5,1.5,2,10.989377667739879,3.30481926230853,2.985567316933004,0.009222251182483007,22.355513178298473,7.999264196535808,7.92197676522801,0.017584882037392606,5600.193764444088,0.9707008236938115,0.41768599537034284,0.10518391351797807,0.49157349151831475,0.41314040655635903,0.3768715063691649,0.524442027127208
25,150,FDTS,glass,5.5,2.5,2,12.6051651503057,3.714232906931123,3.1292429877735444,0.01535355990601185,14.159102019694966,4.547242812403076,4.08503020115732,0.015782719983150086,20113.55635570309,6.106551233189938,0.8319648958322706,0.6910262818434129,0.8902517357931472,0.8168098912158743,0.7660268917686351,0.9728082309262018
25,150,FDTS,glass,5.5,3.5,2,6.5730869644566585,2.470517502646929,2.400150958644716,0.00867025455259066,9.414756468252131,3.219871404268674,3.0394184152154544,0.012339897397099097,82361.81370796992,7.983797399740676,0.7685008092129163,3.0529244049241955,0.6981685598158617,0.7672721026596573,0.7896744148911716,0.7026196631609669
25,150,FDTS,glass,6.5,4.5,2,9.425572023579948,2.6599535973703707,2.617489065386747,0.008646587989648341,9.589833020575735,2.4167545675068998,2.312159943145544,0.009920608300587554,20830.171772951606,9.912666461122036,1.117359882046114,1.141056519685572,0.9828713391939825,1.1006304211165112,1.1320536337230296,0.8715784080635702
25,150,FDTS,glass,6.5,5.5,2,3.837038080943258,1.6249021215166088,1.6594419357808012,0.010164326162794802,12.493501905253842,2.684230603269306,2.4597788798181632,0.02099711747669075,1413.5045114732318,3.293077279978695,0.531349543065817,0.28312421273499777,0.3071227034695279,0.6053511645152733,0.6746305326044079,0.4840819781133477
25,150,FDTS,glass,6.5,6.5,2,4.596354468872672,1.7202388026801316,1.67233801123343,0.010653944173638824,6.364617780635231,2.4008281331121926,2.349300304525777,0.013518543039097925,17235.611480071613,7.778171447968725,0.5797536257407521,2.2931490336539677,0.722172898246519,0.7165189290122933,0.7118451430035477,0.788098550474397
25,150,FDTS,glass,6.5,1.5,2,10.694763836107755,2.9542661177874328,2.361756636516044,0.008775471356094007,20.892700854100678,10.906146122157633,11.754374102150138,0.015992677995514234,46.1769789669016,0.4295196323191717,0.2193280703846448,0.0027391217526490266,0.5118899615129779,0.27088084871569384,0.20092576737744172,0.548718067015132
25,150,FDTS,glass,6.5,2.5,2,19.632481505996303,5.9616155229060235,4.7095736061271865,0.02091224775281822,20.521852957574943,5.4824430265982,4.660535845266931,0.016285927991775324,18115.495584695167,4.11432623612163,1.0573068942043975,0.4409559038265246,0.95666222473101,1.0874012723858884,1.01052191475151,1.2840685383958022
25,150,FDTS,glass,6.5,3.5,2,7.2588689470922345,2.5735962131394032,2.568435885382213,0.008970344987076644,9.299056538967237,2.834497930598254,2.5225027990790556,0.011607776339243814,11257.813544770572,5.522253708042874,0.9266763277812455,0.84262268238644,0.780602732833627,0.9079548746032127,1.0182093301620625,0.7727875455998849
25,200,FDTS,film,1.5,4.5,2,10.545532301335577,3.2629822735543614,3.049724059456411,0.014602456120618132,10.923849217478454,2.9903949596963404,2.702848086499202,0.014685780436422276,87866.3754594578,13.539120435850572,0.9758916319155185,4.665585863838042,0.965367801348122,1.0911542848124989,1.1283372064785526,0.9943261908235063
25,200,FDTS,film,1.5,5.5,2,6.424425078997094,1.870415312733042,1.9461004871822967,0.008241005031619938,19.512665681737033,4.141116663201829,3.5462394642802932,0.022366061159738642,8786.081682757469,3.136325841990898,0.46460495544502234,0.6005258207271773,0.3292438451917958,0.45166931165056196,0.5487786447543966,0.36846027437565315
25,200,FDTS,film,1.5,6.5,2,11.95861486384743,4.047819889277712,3.732807457447052,0.018781799855567757,25.56359445421319,7.574113115448365,6.245757397852445,0.04322632802533801,9974.47483682995,3.169075500125463,0.5967521225037026,0.6067230103905525,0.4677986456586314,0.5344282330589532,0.5976548910994444,0.4344990822389173
25,200,FDTS,film,1.5,1.5,2,9.31800850201063,1.9055083521993812,1.8731992355218297,0.011594706620156043,8.668376066945148,4.166512300649345,4.113095575665333,0.017781319677220762,1649.4801652989547,2.4827366656611534,0.3748431277422593,0.22267863628031678,1.0749428070550267,0.45733894794992214,0.4554232210416899,0.6520723338105076
25,200,FDTS,film,1.5,2.5,2,13.986240551852077,1.8767030650730303,1.9476932111664933,0.015037144889781463,51.91548849955475,4.314296972978789,2.6199827243690317,0.08300604847091227,119.5385829315313,1.2552691401860765,0.5684337054155542,0.0475194961260081,0.2694040055497509,0.4349962640094449,0.7433992571976041,0.1811572188628027
25,200,FDTS,film,1.5,3.5,2,15.780727113548076,5.121564408254991,4.643324756700741,0.021829607186012852,36.50750890531038,8.025133459949435,3.9812950186039266,0.05903382560501284,61985.4992843576,9.085137533703767,0.959291118776572,2.957737074935816,0.4322597620801405,0.6381905589252669,1.166285024094738,0.3697813408209682
25,200,FDTS,film,2.5,4.5,2,6.21263705172427,2.0483941973049125,1.9689120296684806,0.019214251131811296,9.743317225130053,2.9192011915630167,2.5853779736166436,0.027957699333557507,17973.65113885334,16.823753455915135,0.5332050838104373,4.14039291816694,0.6376305839350668,0.7016968214541419,0.7615567432541406,0.6872615268720811
25,200,FDTS,film,2.5,5.5,2,4.6880529413097785,1.6353640553351665,1.6330629814612236,0.012917791595336882,8.819520354270935,3.3256811217769506,2.9225667040599017,0.022864828622098047,1154.0092427077748,1.4076027508521758,0.43031224057834333,0.20326948873052256,0.5315541835605091,0.4917380817501144,0.5587769747710614,0.5649634120962662
25,200,FDTS,film,2.5,6.5,2,3.251697758310719,1.1190161398042497,1.0315384880492562,0.014234187836506488,7.523231864759796,3.2893404533001367,2.977225491875096,0.030660698779159355,1752.362541935379,3.0065475079918627,0.29111211225747446,0.8501428676384103,0.43222086156114237,0.34019468513256534,0.34647643951200335,0.4642486441366342
25,200,FDTS,film,2.5,1.5,2,7.714006518990007,2.458896706997906,2.383452432929899,0.01066524785118668,13.586147280936032,4.615225307948177,3.7623717028657806,0.019261568325633145,1389.1498053962912,1.670656195284643,0.5069442851867548,0.11312983924188354,0.567784697124124,0.5327793429203298,0.6334973312483811,0.55370609863546
25,200,FDTS,film,2.5,2.5,2,9.016799876172291,2.8144291944022934,2.5495386476579465,0.015580058585771913,12.008597646888933,3.8975783189132063,3.12804765450327,0.02133149142674677,46164.7165219769,8.251224653152876,0.6893336241555459,2.952094423783904,0.7508620191391184,0.7220968930233232,0.815057482895928,0.7303783066118223
25,200,FDTS,film,2.5,3.5,2,4.5195037499424835,1.481363704386746,1.2595770221160452,0.013688384474102276,5.186034957205609,2.4493008090370636,2.3952102674833413,0.01484880908113707,74048.93355854439,15.571598094994794,0.45765758693514835,12.73793207401137,0.8714757588864629,0.6048108500683264,0.525873255979104,0.921850661511372
25,200,FDTS,film,3.5,4.5,2,8.183308692354904,2.5137811367529714,2.2875698522517554,0.01581474954858557,7.449083296018407,2.6875969960827155,2.730615019798279,0.013035079166574782,33440.54149744886,9.65592261552214,0.753239971087346,2.5380697909639998,1.0985658727603365,0.9353266655740843,0.8377489450785879,1.2132453778369494
25,200,FDTS,film,3.5,5.5,2,12.652746802882143,2.265277704256755,2.2607514670020654,0.010140982070671083,44.192110679651556,4.14228243814116,2.3467711131823688,0.04907625730622294,43830.14347306657,6.671735441117291,0.8773680319387679,2.084190954055831,0.2863123441783955,0.5468670323874133,0.9633455322092936,0.2066372341190165
25,200,FDTS,film,3.5,6.5,2,5.143931978627255,1.6008163692647623,1.2453843249302161,0.015185839262740093,6.713839210961994,3.0114890489323973,3.050195792395818,0.01587442864530372,2980.9177190575306,2.7613428768939627,0.39884039643467745,0.510605615449187,0.7661684793148636,0.5315697129406024,0.4082965192054154,0.9566227296774339
25,200,FDTS,film,3.5,1.5,2,9.007977103164773,2.7197620178072763,2.5292515053648597,0.0116389140508894,11.969039677862945,3.6842597353554796,3.1334864521809784,0.01633441195343034,6007.133948459587,5.146704674132223,0.6636539795827853,0.44305598201271956,0.7526065035798374,0.73821125902375,0.807168482762848,0.7125395198842862
25,200,FDTS,film,3.5,2.5,2,6.359128450876788,1.9211413950059872,1.6433146764573296,0.010883962644461292,14.790267875320032,4.314117236009042,3.9546189763044053,0.020095519653970263,26136.760548990227,4.178982771154605,0.3916616336911665,1.4432221138904928,0.4299535684196787,0.44531506445179986,0.41554311206815897,0.5416114055209791
25,200,FDTS,film,3.5,3.5,2,6.117321971574583,2.1352133473825243,2.266331395615924,0.011657755866370717,6.438555127968392,2.4071983012241676,2.3444884321831947,0.01350245504493776,17551.48893278292,8.722530987102282,0.9049380025544612,1.8993873711693252,0.9501078813477255,0.8870118204622666,0.9666635008753315,0.8633804613733084
25,200,FDTS,film,4.5,4.5,2,11.437719065892068,3.8684108865254787,3.2770751508467484,0.02339258826389785,7.721333207268463,2.8502269923073302,2.7363166295384103,0.012887418650024891,31325.26222560313,8.146177208178477,1.2496610380430218,2.301990778641186,1.4813140113063885,1.3572290547265862,1.1976227880468493,1.8151492474292104
25,200,FDTS,film,4.5,5.5,2,8.785237795428225,2.286257870913533,1.979622599325682,0.014904130824247342,11.25060847401619,4.509940830586988,4.426084835278361,0.01893437038138943,12773.024418257664,4.950834160818135,0.4605735686464842,0.9741943220509622,0.780867791792608,0.5069374425952207,0.4472626876798627,0.7871468934027295
25,200,FDTS,film,4.5,6.5,2,5.237859112651725,1.7809035854261919,1.8246755243131987,0.014511545115034987,6.470322881874285,2.5742166779712528,2.612676455002082,0.016228974943345992,3281.052500558,4.123630426630108,0.5624028285120788,0.6748595071153594,0.8095205151700949,0.6918234974803003,0.6983932207984569,0.8941750890425052
25,200,FDTS,film,4.5,1.5,2,8.69698508946519,2.1949351750083186,1.8447590337968185,0.008290079324526597,28.25136574083253,12.274976468745583,13.567207041539643,0.021221006913432247,3.421139040356675,0.22828682268025582,0.16225311140511078,0.0012113856993116675,0.3078429966624651,0.17881379899969987,0.13597190845165066,0.3906543812150229
25,200,FDTS,film,4.5,2.5,2,5.754585381876202,2.0103309509107463,2.0845664124030066,0.008119866824679916,11.412001487048107,3.960796152204931,3.4613081505142116,0.015480348132818143,32762.34391055677,3.939533091511963,0.5546754584295376,1.3955898010951548,0.5042573284280841,0.5075572873881978,0.6022481448504733,0.5245274043589434
25,200,FDTS,film,4.5,3.5,2,6.4405868138992775,1.9155736304760376,1.5869997219662069,0.01473885637316406,6.461740607700502,1.9775530415458988,2.1089031819296733,0.013638684232158495,18177.67515136465,14.056517871085394,0.6356412190646235,2.179697799744952,0.9967263009945005,0.9686585341744307,0.7525237457862252,1.0806655629148947
25,200,FDTS,film,5.5,4.5,2,10.821751143440212,3.6321072826508183,3.082982840506654,0.016375975585585935,10.629503720685054,2.884627691056148,2.5258762816849507,0.013981257315232804,25695.600230382828,9.79327956895599,1.5228384918605762,1.6015253165835996,1.0180862087080362,1.2591251529312595,1.2205597173785847,1.1712806092012946
25,200,FDTS,film,5.5,5.5,2,6.4065794892437555,2.266758548735733,2.180514876060185,0.011603027450374266,15.577560415054677,3.5769811960905415,2.898834775572321,0.021262226197058552,240322.79760920405,16.978070453140344,0.6693858528900012,14.331828124513857,0.4112697571727741,0.6337071470247551,0.7522039180828037,0.5457108462132458
25,200,FDTS,film,5.5,6.5,2,3.9691927934947766,0.9771301517210103,0.7471942133025119,0.00732378412322691,7.794870385213902,3.177765758883518,2.988046530045961,0.013380805996769904,2979.342901967095,2.7765008047322493,0.2177509972173305,0.40521896479395747,0.5092057465155472,0.30748967226090224,0.2500611037308776,0.547335050294792
25,200,FDTS,film,5.5,1.5,2,9.917144248360081,2.632260511260892,2.1687075061429484,0.009542433832494578,23.778451988571568,9.886633299347181,10.122961419193366,0.02245216781023705,6360.099035100571,0.8523189701597933,0.22190289397709642,0.12534773518527667,0.4170643342605512,0.2662443757709413,0.21423646859218778,0.4250116921067957
25,200,FDTS,film,5.5,2.5,2,11.888162576378763,2.7855876372340878,2.2659763965309443,0.011973779018195099,12.059949414771856,4.488498292557536,4.3289379640826,0.012217323020390318,4427.899701398982,1.7072235827273292,0.5505601516567982,0.14415875367340272,0.9857555921268893,0.6206057027698826,0.5234485722206823,0.9800656820001605
25,200,FDTS,film,5.5,3.5,2,7.833996792313868,2.768080914036958,2.5574061472727623,0.011598455038353033,10.403997278690511,3.1618404484825864,2.813222048688605,0.012227751186586875,19100.562986226738,3.935587210140818,0.8587171904848141,0.8375978963901649,0.7529795118612225,0.8754650840669082,0.9090665802455613,0.9485354143512389
25,200,FDTS,film,6.5,4.5,2,11.634669817984104,2.8790392480852343,2.5555058691684285,0.013964551348280285,17.890008207998775,4.0374108744338635,2.7444965402247234,0.025390727248363613,140198.88055437495,14.013943248181016,0.7930384008026519,6.821225273441941,0.6503445768561551,0.7130904774434038,0.9311383096001935,0.5499862690691648
25,200,FDTS,film,6.5,5.5,2,7.241112484710685,2.308731649574837,2.2644998677334134,0.007813035232313826,20.950534912487228,4.260746027368703,2.9978627625534444,0.022455110021136152,81909.92043430624,11.24228516644482,0.6175293930341318,3.0259803922033615,0.345629002550896,0.5418608935488778,0.7553714252765241,0.34794018933595555
25,200,FDTS,film,6.5,6.5,2,9.709888211990657,2.9730369417952525,2.6660305947849623,0.016873909897475805,9.488419570420918,3.313827604002105,3.120760725774361,0.015523718416452538,28525.548173502328,9.302779485641592,0.8662843300586752,2.5935906489446983,1.0233409410203722,0.8971610165250359,0.8542886908202277,1.0869760353030038
25,200,FDTS,film,6.5,1.5,2,12.793102051082409,2.8271597348037085,2.2124931065267637,0.009077232339931672,36.50939832078783,12.408565015759239,13.47268851807243,0.02017922279378635,38.812223400706706,0.34110545460879493,0.17484740840107185,0.0020001512837573092,0.35040572125227915,0.22783937797909215,0.16422060849687858,0.4498306219566971
25,200,FDTS,film,6.5,2.5,2,13.316173015131533,4.78982030859079,4.320296540660293,0.014098630378508855,25.911412766105247,12.200906074798423,12.424635500961212,0.029259358939162636,5822.303108153078,1.641473123827745,0.38549088276187254,0.18738247992655802,0.5139115005164996,0.3925790657863027,0.3477201838497444,0.48185028277015085
