TEGDMA,h (um),nozzle,substrate,vf (mm/s),column,dependent variable,line index,vs (mm/s),period (s),stder period (s),period (mm),stder period (mm),top value,stder top value,bot value,stder bot value,amplitude,stder amplitude
20,150,FDTS,film,2.1,6,up right Si dist (mm),8,9.5,0.450120235,0.119102288,4.276142234,1.131471739,0.652374608,0.005217063,0.627464271,0.003013573,0.024910337,0.004896969
20,150,FDTS,film,2.1,12,up mid Si dist (mm),8,9.5,0.316751277,0.028061676,3.009137127,0.266585923,0.435054682,0.008219299,0.512050268,0.006261233,0.079260162,0.008808266
20,150,FDTS,film,2.1,13,down right noz dist (mm),8,9.5,0.375100196,0.18780822,3.563451861,1.784178088,0.101717732,0.004000916,0.020838994,0.00430938,0.081286205,0.007638319
20,150,FDTS,film,2.1,14,down right sub dist (mm),8,9.5,0.516804714,0.090485949,4.909644787,0.859616513,0.204247866,0.011899072,0.073163361,0.01165032,0.111160093,0.016297993
20,150,FDTS,film,2.1,15,down right Si dist (mm),8,9.5,0.516804714,0.152185806,4.909644787,1.445765161,-0.029300561,0.000572705,-0.346441348,0.029162957,0.317097508,0.02860079
20,150,FDTS,film,2.1,19,down mid noz dist (mm),8,9.5,0.550146954,0.326295738,5.226396063,3.099809515,0.087689865,0.006449998,0.014046918,0.012414668,0.044002378,0.010415253
20,150,FDTS,film,2.1,20,down mid sub dist (mm),8,9.5,0.408442436,0.112198549,3.880203138,1.065886218,0.05897345,0.006633345,0.119432082,0.012810907,0.048662232,0.016198032
20,150,FDTS,film,2.1,21,down mid Si dist (mm),8,9.5,0.633502553,0.052028853,6.018274255,0.494274103,-0.423436935,0.066567445,-2.158102205,0.161050256,1.818821072,0.122629412
20,150,FDTS,film,2.1,30,up mid Laplace pressure (Pa),8,9.5,0.433449115,0.123995176,4.117766595,1.177954175,405.0175653,8.183222714,468.4135319,4.613395085,63.81724562,11.49515997
20,150,FDTS,film,2.1,33,down right Laplace pressure (Pa),8,9.5,,,,,234.6648683,3.244810472,,,,
20,150,FDTS,film,2.1,40,up right to left pressure (Pa),8,9.5,0.266737917,0.151422965,2.534010213,1.438518172,568.6937811,25.8747023,375.4418398,24.85553145,180.9258305,34.66149089
20,150,FDTS,film,2.1,41,up right to mid pressure (Pa),8,9.5,0.300080157,0.060393319,2.850761489,0.573736528,610.3781425,13.29200441,755.3788055,6.478421566,151.9891762,14.21682897
20,150,FDTS,film,2.1,42,up left to mid pressure (Pa),8,9.5,0.350093516,0.1535192,3.325888404,1.458432401,327.7972345,23.8762766,48.98468817,30.72715291,263.517429,29.8736853
20,150,FDTS,film,2.1,43,down right to left pressure (Pa),8,9.5,,,,,0,1.418383289,,,,
20,150,FDTS,film,2.1,44,down right to mid pressure (Pa),8,9.5,0.483462475,0.108631248,4.59289351,1.031996853,16.09107297,10.07397458,181.7806521,37.68929576,174.5167824,32.87319198
20,150,FDTS,film,2.1,45,down left to mid pressure (Pa),8,9.5,0.516804714,0.119249986,4.909644787,1.132874864,1.060281709,0.370913596,96.33755041,20.68050611,95.17437738,20.77896228
20,150,FDTS,film,2.1,46,SL contact angle (deg),8,9.5,0.366764636,0.105527039,3.484264042,1.002506872,162.8481134,4.000686383,179.8443663,2.101261837,17.00556418,2.266802971
20,150,FDTS,film,2.1,47,BL contact angle (deg),8,9.5,0.333422396,0.049893156,3.167512766,0.473984977,6.761234216,0.158039859,4.885827847,0.251532393,1.801212529,0.288145334
20,150,FDTS,film,2.1,48,SiL contact angle (deg),8,9.5,0.450120235,0.094356202,4.276142234,0.896383918,71.3396525,0.901011104,60.32441958,0.75813121,10.65719055,1.047176907
20,150,FDTS,film,2.1,49,SL contact point channel dist (mm),8,9.5,0.316751277,0.049489645,3.009137127,0.470151627,-0.029360112,0.015021498,-0.27846348,0.037318668,0.208340998,0.038174096
20,150,FDTS,film,2.1,50,SiL contact point nozzle dist (mm),8,9.5,0.825220431,0.24562808,7.839594095,2.333466761,0.042275944,0.005263707,0.031545246,0.000389794,0.011123649,0.005262325
20,150,FDTS,film,2.1,51,Laplace pressure upstream to downstream,8,9.5,0.450120235,0.060092848,4.276142234,0.570882059,172.4912199,11.19488628,311.9410686,32.53994203,132.2288973,34.20211512
20,150,FDTS,film,2.1,6,up right Si dist (mm),9,9.5,0.275073477,0.27973777,2.613198032,2.657508813,0.656983137,0.004216121,0.627464271,0.004022218,0.027174913,0.003768876
20,150,FDTS,film,2.1,12,up mid Si dist (mm),9,9.5,0.166711198,0.053256227,1.583756383,0.50593416,0.435054682,0.006194484,0.514314844,0.005350984,0.081524739,0.006437457
20,150,FDTS,film,2.1,13,down right noz dist (mm),9,9.5,0.283409037,0.153570916,2.692385851,1.458923704,0.104248335,0.003699678,0.007735792,0.003170382,0.093045866,0.004619593
20,150,FDTS,film,2.1,14,down right sub dist (mm),9,9.5,0.400106876,0.228424761,3.801015319,2.170035232,0.200854243,0.010063304,0.062439218,0.007225921,0.138998028,0.012345371
20,150,FDTS,film,2.1,15,down right Si dist (mm),9,9.5,0.483462475,0.192448565,4.59289351,1.828261369,-0.039196943,0.023402592,-0.749535889,0.121040543,0.662410979,0.120867944
20,150,FDTS,film,2.1,19,down mid noz dist (mm),9,9.5,0.491798035,0.0726976,4.672081329,0.690627202,0.107587653,0.003817277,0.064974982,0.00882379,0.041611307,0.009206969
20,150,FDTS,film,2.1,20,down mid sub dist (mm),9,9.5,0.291744597,0.037232168,2.77157367,0.353705592,0.032694919,0.005497401,0.109273937,0.013290043,0.067849264,0.014764908
20,150,FDTS,film,2.1,21,down mid Si dist (mm),9,9.5,0.300080157,0.073856385,2.850761489,0.701635657,-0.514019978,0.069336403,-1.850111528,0.157479075,1.535934662,0.129870858
20,150,FDTS,film,2.1,30,up mid Laplace pressure (Pa),9,9.5,0.250066797,0.336485537,2.375634574,3.196612599,406.721764,8.406639774,483.1884803,5.656815591,84.50707192,8.119389074
20,150,FDTS,film,2.1,33,down right Laplace pressure (Pa),9,9.5,0.316751277,0.146347841,3.009137127,1.390304489,234.746264,0.096657118,43.69737601,6.986275488,191.1781367,6.995361058
20,150,FDTS,film,2.1,40,up right to left pressure (Pa),9,9.5,0.666844793,0.600160314,6.335025531,5.701522978,557.703983,29.55276246,456.762154,16.62616239,133.9392955,23.46965971
20,150,FDTS,film,2.1,41,up right to mid pressure (Pa),9,9.5,0.466791355,0.343222689,4.434517872,3.260615548,609.9213714,19.72089591,790.9633575,30.47738724,199.0657666,36.81627724
20,150,FDTS,film,2.1,42,up left to mid pressure (Pa),9,9.5,0.550146954,0.125587873,5.226396063,1.193084795,200.5805923,30.79741796,77.33474504,38.14766734,101.5884108,45.12771733
20,150,FDTS,film,2.1,43,down right to left pressure (Pa),9,9.5,,,,,0,0.903418033,,,,
20,150,FDTS,film,2.1,44,down right to mid pressure (Pa),9,9.5,0.333422396,0.03603088,3.167512766,0.342293362,13.22286929,9.465726533,203.3862658,30.78934219,193.4213582,31.40510523
20,150,FDTS,film,2.1,45,down left to mid pressure (Pa),9,9.5,0.366764636,0.106530064,3.484264042,1.012035613,0.589805925,3.894993235,115.2863206,12.52074389,111.571529,13.80886752
20,150,FDTS,film,2.1,46,SL contact angle (deg),9,9.5,0.316751277,0.38370385,3.009137127,3.645186572,152.7548296,3.786824161,179.9466755,1.765045804,24.86960688,4.272386101
20,150,FDTS,film,2.1,47,BL contact angle (deg),9,9.5,0.266737917,0.036960243,2.534010213,0.351122304,6.621482183,0.064860416,4.859608402,0.230447927,1.749228769,0.208411256
20,150,FDTS,film,2.1,48,SiL contact angle (deg),9,9.5,0.325086836,0.068138514,3.088324947,0.647315879,69.59180355,0.927787744,54.82471064,0.91513951,15.18730097,1.1443492
20,150,FDTS,film,2.1,49,SL contact point channel dist (mm),9,9.5,0.525140274,0.320919057,4.988832606,3.048731037,0.024989713,0.027809142,-0.310167545,0.020426426,0.321569802,0.026540986
20,150,FDTS,film,2.1,50,SiL contact point nozzle dist (mm),9,9.5,0.275073477,0.060492662,2.613198032,0.574680285,0.054570117,0.002636384,0.03824578,0.001439203,0.01951486,0.00160797
20,150,FDTS,film,2.1,51,Laplace pressure upstream to downstream,9,9.5,0.383435756,0.054359668,3.642639681,0.516416846,177.1784526,5.944526827,395.5197541,12.61736006,218.4311361,11.39462305
20,150,FDTS,film,2.3,6,up right Si dist (mm),1,4.5,,,,,0.637063478,0.000653115,,,,
20,150,FDTS,film,2.3,12,up mid Si dist (mm),1,4.5,,,,,0.520947727,0.000751095,,,,
20,150,FDTS,film,2.3,13,down right noz dist (mm),1,4.5,,,,,0.084147796,0.000311715,,,,
20,150,FDTS,film,2.3,14,down right sub dist (mm),1,4.5,,,,,0.226942635,0.000323142,,,,
20,150,FDTS,film,2.3,15,down right Si dist (mm),1,4.5,,,,,-0.03102792,4.99E-06,,,,
20,150,FDTS,film,2.3,19,down mid noz dist (mm),1,4.5,,,,,0.215465444,0.000436872,,,,
20,150,FDTS,film,2.3,20,down mid sub dist (mm),1,4.5,,,,,0.079133576,0.00086966,,,,
20,150,FDTS,film,2.3,21,down mid Si dist (mm),1,4.5,,,,,-2.810681111,0,,,,
20,150,FDTS,film,2.3,30,up mid Laplace pressure (Pa),1,4.5,,,,,406.4326818,0.857727007,,,,
20,150,FDTS,film,2.3,33,down right Laplace pressure (Pa),1,4.5,,,,,167.3736072,0.841921537,,,,
20,150,FDTS,film,2.3,40,up right to left pressure (Pa),1,4.5,,,,,,,,,,
20,150,FDTS,film,2.3,41,up right to mid pressure (Pa),1,4.5,,,,,669.6555171,3.28942793,,,,
20,150,FDTS,film,2.3,42,up left to mid pressure (Pa),1,4.5,,,,,,,,,,
20,150,FDTS,film,2.3,43,down right to left pressure (Pa),1,4.5,,,,,63.64213178,2.115749394,,,,
20,150,FDTS,film,2.3,44,down right to mid pressure (Pa),1,4.5,,,,,66.90153708,0.994362899,,,,
20,150,FDTS,film,2.3,45,down left to mid pressure (Pa),1,4.5,,,,,0.161328074,0.267401802,,,,
20,150,FDTS,film,2.3,46,SL contact angle (deg),1,4.5,,,,,153.1880915,0.708380294,,,,
20,150,FDTS,film,2.3,47,BL contact angle (deg),1,4.5,,,,,1.17147198,0.05056111,,,,
20,150,FDTS,film,2.3,48,SiL contact angle (deg),1,4.5,,,,,68.41729343,0.205328604,,,,
20,150,FDTS,film,2.3,49,SL contact point channel dist (mm),1,4.5,,,,,-0.041395089,0.001048136,,,,
20,150,FDTS,film,2.3,50,SiL contact point nozzle dist (mm),1,4.5,,,,,0.084784414,0.000191571,,,,
20,150,FDTS,film,2.3,51,Laplace pressure upstream to downstream,1,4.5,,,,,236.3756403,1.226260426,,,,
20,150,FDTS,film,2.3,6,up right Si dist (mm),2,4.5,,,,,0.637063478,0.000311612,,,,
20,150,FDTS,film,2.3,12,up mid Si dist (mm),2,4.5,,,,,0.512015746,0.001296702,,,,
20,150,FDTS,film,2.3,13,down right noz dist (mm),2,4.5,,,,,0.087170712,0.000326343,,,,
20,150,FDTS,film,2.3,14,down right sub dist (mm),2,4.5,,,,,0.228447935,0.000333989,,,,
20,150,FDTS,film,2.3,15,down right Si dist (mm),2,4.5,,,,,-0.030948005,4.72E-06,,,,
20,150,FDTS,film,2.3,19,down mid noz dist (mm),2,4.5,,,,,0.213516922,0.000550494,,,,
20,150,FDTS,film,2.3,20,down mid sub dist (mm),2,4.5,,,,,0.074897481,0.000664225,,,,
20,150,FDTS,film,2.3,21,down mid Si dist (mm),2,4.5,,,,,-2.810681111,0,,,,
20,150,FDTS,film,2.3,30,up mid Laplace pressure (Pa),2,4.5,,,,,403.8677804,1.114949102,,,,
20,150,FDTS,film,2.3,33,down right Laplace pressure (Pa),2,4.5,,,,,169.7062739,1.833118703,,,,
20,150,FDTS,film,2.3,40,up right to left pressure (Pa),2,4.5,,,,,,,,,,
20,150,FDTS,film,2.3,41,up right to mid pressure (Pa),2,4.5,,,,,649.6585089,1.611017864,,,,
20,150,FDTS,film,2.3,42,up left to mid pressure (Pa),2,4.5,,,,,,,,,,
20,150,FDTS,film,2.3,43,down right to left pressure (Pa),2,4.5,,,,,62.02274128,3.618617634,,,,
20,150,FDTS,film,2.3,44,down right to mid pressure (Pa),2,4.5,,,,,65.25478941,1.837194653,,,,
20,150,FDTS,film,2.3,45,down left to mid pressure (Pa),2,4.5,,,,,0.644891746,0.351519485,,,,
20,150,FDTS,film,2.3,46,SL contact angle (deg),2,4.5,,,,,157.3822219,0.37092055,,,,
20,150,FDTS,film,2.3,47,BL contact angle (deg),2,4.5,,,,,1.142951839,0.047657168,,,,
20,150,FDTS,film,2.3,48,SiL contact angle (deg),2,4.5,,,,,67.49141544,0.174495011,,,,
20,150,FDTS,film,2.3,49,SL contact point channel dist (mm),2,4.5,,,,,-0.041395089,0.000657048,,,,
20,150,FDTS,film,2.3,50,SiL contact point nozzle dist (mm),2,4.5,,,,,0.087862641,0.000182113,,,,
20,150,FDTS,film,2.3,51,Laplace pressure upstream to downstream,2,4.5,,,,,235.6668478,2.063084254,,,,
20,150,FDTS,film,2.3,6,up right Si dist (mm),3,4.5,,,,,0.632597487,0.001474002,,,,
20,150,FDTS,film,2.3,12,up mid Si dist (mm),3,4.5,,,,,0.516481737,0.003486904,,,,
20,150,FDTS,film,2.3,13,down right noz dist (mm),3,4.5,,,,,0.089297734,0.000339547,,,,
20,150,FDTS,film,2.3,14,down right sub dist (mm),3,4.5,,,,,0.228164964,0.000325964,,,,
20,150,FDTS,film,2.3,15,down right Si dist (mm),3,4.5,,,,,-0.030898683,7.39E-06,,,,
20,150,FDTS,film,2.3,19,down mid noz dist (mm),3,4.5,,,,,0.215131722,0.013268607,,,,
20,150,FDTS,film,2.3,20,down mid sub dist (mm),3,4.5,,,,,0.080941658,0.003926168,,,,
20,150,FDTS,film,2.3,21,down mid Si dist (mm),3,4.5,,,,,-2.810681111,0.155790464,,,,
20,150,FDTS,film,2.3,30,up mid Laplace pressure (Pa),3,4.5,,,,,397.5157541,1.523745643,,,,
20,150,FDTS,film,2.3,33,down right Laplace pressure (Pa),3,4.5,,,,,168.9974774,3.924026713,,,,
20,150,FDTS,film,2.3,40,up right to left pressure (Pa),3,4.5,,,,,,,,,,
20,150,FDTS,film,2.3,41,up right to mid pressure (Pa),3,4.5,,,,,612.9735374,10.95686629,,,,
20,150,FDTS,film,2.3,42,up left to mid pressure (Pa),3,4.5,,,,,,,,,,
20,150,FDTS,film,2.3,43,down right to left pressure (Pa),3,4.5,,,,,59.77375341,10.66468077,,,,
20,150,FDTS,film,2.3,44,down right to mid pressure (Pa),3,4.5,,,,,64.54146906,2.434232507,,,,
20,150,FDTS,film,2.3,45,down left to mid pressure (Pa),3,4.5,,,,,1.569790744,3.998297421,,,,
20,150,FDTS,film,2.3,46,SL contact angle (deg),3,4.5,,,,,153.0124948,1.131647732,,,,
20,150,FDTS,film,2.3,47,BL contact angle (deg),3,4.5,,,,,1.635496672,0.055491213,,,,
20,150,FDTS,film,2.3,48,SiL contact angle (deg),3,4.5,,,,,67.12798819,0.282962618,,,,
20,150,FDTS,film,2.3,49,SL contact point channel dist (mm),3,4.5,,,,,-0.036929099,0.00156335,,,,
20,150,FDTS,film,2.3,50,SiL contact point nozzle dist (mm),3,4.5,,,,,0.089771406,0.000257144,,,,
20,150,FDTS,film,2.3,51,Laplace pressure upstream to downstream,3,4.5,,,,,233.5512087,6.333527923,,,,
20,150,FDTS,film,2.3,6,up right Si dist (mm),4,5.5,,,,,0.629332672,0.000208641,,,,
20,150,FDTS,film,2.3,12,up mid Si dist (mm),4,5.5,,,,,0.489685794,0.002142209,,,,
20,150,FDTS,film,2.3,13,down right noz dist (mm),4,5.5,,,,,0.088113092,0.000187127,,,,
20,150,FDTS,film,2.3,14,down right sub dist (mm),4,5.5,,,,,0.224710432,0.000201678,,,,
20,150,FDTS,film,2.3,15,down right Si dist (mm),4,5.5,,,,,-0.030889549,3.83E-06,,,,
20,150,FDTS,film,2.3,19,down mid noz dist (mm),4,5.5,,,,,0.210315839,0.004444953,,,,
20,150,FDTS,film,2.3,20,down mid sub dist (mm),4,5.5,,,,,0.069095108,0.000918849,,,,
20,150,FDTS,film,2.3,21,down mid Si dist (mm),4,5.5,,,,,-2.810681111,0.053596158,,,,
20,150,FDTS,film,2.3,30,up mid Laplace pressure (Pa),4,5.5,,,,,409.9339035,1.215794294,,,,
20,150,FDTS,film,2.3,33,down right Laplace pressure (Pa),4,5.5,,,,,169.434215,0.752648191,,,,
20,150,FDTS,film,2.3,40,up right to left pressure (Pa),4,5.5,,,,,634.5589168,4.093130443,,,,
20,150,FDTS,film,2.3,41,up right to mid pressure (Pa),4,5.5,,,,,661.329407,3.420369163,,,,
20,150,FDTS,film,2.3,42,up left to mid pressure (Pa),4,5.5,,,,,9.049846198,4.486305714,,,,
20,150,FDTS,film,2.3,43,down right to left pressure (Pa),4,5.5,,,,,65.39113787,0.411750782,,,,
20,150,FDTS,film,2.3,44,down right to mid pressure (Pa),4,5.5,,,,,66.09527356,0.746038514,,,,
20,150,FDTS,film,2.3,45,down left to mid pressure (Pa),4,5.5,,,,,0.269778783,0.047338213,,,,
20,150,FDTS,film,2.3,46,SL contact angle (deg),4,5.5,,,,,164.5491721,0.376974332,,,,
20,150,FDTS,film,2.3,47,BL contact angle (deg),4,5.5,,,,,2.121959964,0.053929462,,,,
20,150,FDTS,film,2.3,48,SiL contact angle (deg),4,5.5,,,,,65.35708297,0.121336433,,,,
20,150,FDTS,film,2.3,49,SL contact point channel dist (mm),4,5.5,,,,,-0.068191032,0.000994931,,,,
20,150,FDTS,film,2.3,50,SiL contact point nozzle dist (mm),4,5.5,,,,,0.090125643,0.000148703,,,,
20,150,FDTS,film,2.3,51,Laplace pressure upstream to downstream,4,5.5,,,,,239.8249327,1.402562062,,,,
20,150,FDTS,film,2.3,6,up right Si dist (mm),5,5.5,,,,,0.629332672,0.000543226,,,,
20,150,FDTS,film,2.3,12,up mid Si dist (mm),5,5.5,,,,,0.498617775,0.003389166,,,,
20,150,FDTS,film,2.3,13,down right noz dist (mm),5,5.5,,,,,0.089284292,0.000179387,,,,
20,150,FDTS,film,2.3,14,down right sub dist (mm),5,5.5,,,,,0.224031288,0.00017129,,,,
20,150,FDTS,film,2.3,15,down right Si dist (mm),5,5.5,,,,,-0.030840032,4.22E-06,,,,
20,150,FDTS,film,2.3,19,down mid noz dist (mm),5,5.5,,,,,0.213098117,0.000250482,,,,
20,150,FDTS,film,2.3,20,down mid sub dist (mm),5,5.5,,,,,0.068128714,0.000577649,,,,
20,150,FDTS,film,2.3,21,down mid Si dist (mm),5,5.5,,,,,-2.810681111,0,,,,
20,150,FDTS,film,2.3,30,up mid Laplace pressure (Pa),5,5.5,,,,,406.464296,0.810019849,,,,
20,150,FDTS,film,2.3,33,down right Laplace pressure (Pa),5,5.5,,,,,172.3185829,0.632381268,,,,
20,150,FDTS,film,2.3,40,up right to left pressure (Pa),5,5.5,,,,,620.5270993,24.666879,,,,
20,150,FDTS,film,2.3,41,up right to mid pressure (Pa),5,5.5,,,,,663.9371133,2.44836454,,,,
20,150,FDTS,film,2.3,42,up left to mid pressure (Pa),5,5.5,,,,,27.78841379,2.615171952,,,,
20,150,FDTS,film,2.3,43,down right to left pressure (Pa),5,5.5,,,,,63.70048256,1.161905864,,,,
20,150,FDTS,film,2.3,44,down right to mid pressure (Pa),5,5.5,,,,,63.13109092,0.642886013,,,,
20,150,FDTS,film,2.3,45,down left to mid pressure (Pa),5,5.5,,,,,0.019069343,0.006491575,,,,
20,150,FDTS,film,2.3,46,SL contact angle (deg),5,5.5,,,,,164.2833744,0.604273873,,,,
20,150,FDTS,film,2.3,47,BL contact angle (deg),5,5.5,,,,,2.003500769,0.045943675,,,,
20,150,FDTS,film,2.3,48,SiL contact angle (deg),5,5.5,,,,,65.02316066,0.129860365,,,,
20,150,FDTS,film,2.3,49,SL contact point channel dist (mm),5,5.5,,,,,-0.063725041,0.001120965,,,,
20,150,FDTS,film,2.3,50,SiL contact point nozzle dist (mm),5,5.5,,,,,0.092049438,0.000163985,,,,
20,150,FDTS,film,2.3,51,Laplace pressure upstream to downstream,5,5.5,,,,,234.631016,1.084154557,,,,
20,150,FDTS,film,2.3,6,up right Si dist (mm),6,5.5,,,,,0.633798663,0.000313076,,,,
20,150,FDTS,film,2.3,12,up mid Si dist (mm),6,5.5,,,,,0.498617775,0.004487879,,,,
20,150,FDTS,film,2.3,13,down right noz dist (mm),6,5.5,,,,,0.090160758,0.000246455,,,,
20,150,FDTS,film,2.3,14,down right sub dist (mm),6,5.5,,,,,0.223022153,0.000236099,,,,
20,150,FDTS,film,2.3,15,down right Si dist (mm),6,5.5,,,,,-0.030808241,3.98E-06,,,,
20,150,FDTS,film,2.3,19,down mid noz dist (mm),6,5.5,,,,,0.213178298,0.005274801,,,,
20,150,FDTS,film,2.3,20,down mid sub dist (mm),6,5.5,,,,,0.069482872,0.001664307,,,,
20,150,FDTS,film,2.3,21,down mid Si dist (mm),6,5.5,,,,,-2.810681111,0.09108313,,,,
20,150,FDTS,film,2.3,30,up mid Laplace pressure (Pa),6,5.5,,,,,406.8656207,1.033109389,,,,
20,150,FDTS,film,2.3,33,down right Laplace pressure (Pa),6,5.5,,,,,170.73415,1.024847552,,,,
20,150,FDTS,film,2.3,40,up right to left pressure (Pa),6,5.5,,,,,739.1345472,7.269012056,,,,
20,150,FDTS,film,2.3,41,up right to mid pressure (Pa),6,5.5,,,,,743.2528837,5.306733807,,,,
20,150,FDTS,film,2.3,42,up left to mid pressure (Pa),6,5.5,,,,,2.729802443,9.526201787,,,,
20,150,FDTS,film,2.3,43,down right to left pressure (Pa),6,5.5,,,,,62.88426217,0.477572159,,,,
20,150,FDTS,film,2.3,44,down right to mid pressure (Pa),6,5.5,,,,,64.97107771,0.656857304,,,,
20,150,FDTS,film,2.3,45,down left to mid pressure (Pa),6,5.5,,,,,0.389826368,0.084455932,,,,
20,150,FDTS,film,2.3,46,SL contact angle (deg),6,5.5,,,,,164.1334196,0.324415397,,,,
20,150,FDTS,film,2.3,47,BL contact angle (deg),6,5.5,,,,,2.018724508,0.046611107,,,,
20,150,FDTS,film,2.3,48,SiL contact angle (deg),6,5.5,,,,,63.66718137,0.111576023,,,,
20,150,FDTS,film,2.3,49,SL contact point channel dist (mm),6,5.5,,,,,-0.063725041,0.000797349,,,,
20,150,FDTS,film,2.3,50,SiL contact point nozzle dist (mm),6,5.5,,,,,0.093287694,0.000155211,,,,
20,150,FDTS,film,2.3,51,Laplace pressure upstream to downstream,6,5.5,,,,,233.9460055,1.836870776,,,,
20,150,FDTS,film,2.3,6,up right Si dist (mm),7,6.5,,,,,0.633798663,0.000322749,,,,
20,150,FDTS,film,2.3,12,up mid Si dist (mm),7,6.5,,,,,0.489685794,0.003178625,,,,
20,150,FDTS,film,2.3,13,down right noz dist (mm),7,6.5,,,,,0.089218692,0.000246855,,,,
20,150,FDTS,film,2.3,14,down right sub dist (mm),7,6.5,,,,,0.219880121,0.000241594,,,,
20,150,FDTS,film,2.3,15,down right Si dist (mm),7,6.5,,,,,-0.03081004,4.75E-06,,,,
20,150,FDTS,film,2.3,19,down mid noz dist (mm),7,6.5,,,,,0.209775297,0.003192088,,,,
20,150,FDTS,film,2.3,20,down mid sub dist (mm),7,6.5,,,,,0.064904264,0.001069416,,,,
20,150,FDTS,film,2.3,21,down mid Si dist (mm),7,6.5,,,,,-2.810681111,0,,,,
20,150,FDTS,film,2.3,30,up mid Laplace pressure (Pa),7,6.5,,,,,410.1522955,1.225904555,,,,
20,150,FDTS,film,2.3,33,down right Laplace pressure (Pa),7,6.5,,,,,175.2758366,1.071305727,,,,
20,150,FDTS,film,2.3,40,up right to left pressure (Pa),7,6.5,,,,,711.0461898,21.46481548,,,,
20,150,FDTS,film,2.3,41,up right to mid pressure (Pa),7,6.5,,,,,761.8637399,2.342510894,,,,
20,150,FDTS,film,2.3,42,up left to mid pressure (Pa),7,6.5,,,,,28.63269928,6.161467248,,,,
20,150,FDTS,film,2.3,43,down right to left pressure (Pa),7,6.5,,,,,63.99562505,3.932147536,,,,
20,150,FDTS,film,2.3,44,down right to mid pressure (Pa),7,6.5,,,,,60.67665897,1.088632812,,,,
20,150,FDTS,film,2.3,45,down left to mid pressure (Pa),7,6.5,,,,,0.577834854,0.221300743,,,,
20,150,FDTS,film,2.3,46,SL contact angle (deg),7,6.5,,,,,169.7896865,0.522289157,,,,
20,150,FDTS,film,2.3,47,BL contact angle (deg),7,6.5,,,,,2.362436259,0.056542908,,,,
20,150,FDTS,film,2.3,48,SiL contact angle (deg),7,6.5,,,,,63.63202696,0.18348031,,,,
20,150,FDTS,film,2.3,49,SL contact point channel dist (mm),7,6.5,,,,,-0.086054993,0.002133374,,,,
20,150,FDTS,film,2.3,50,SiL contact point nozzle dist (mm),7,6.5,,,,,0.093251285,0.000175528,,,,
20,150,FDTS,film,2.3,51,Laplace pressure upstream to downstream,7,6.5,,,,,235.4696694,1.971235871,,,,
20,150,FDTS,film,2.3,6,up right Si dist (mm),8,6.5,,,,,0.629332672,0.00033166,,,,
20,150,FDTS,film,2.3,12,up mid Si dist (mm),8,6.5,,,,,0.498617775,0.003525566,,,,
20,150,FDTS,film,2.3,13,down right noz dist (mm),8,6.5,,,,,0.053217106,0.0038264,,,,
20,150,FDTS,film,2.3,14,down right sub dist (mm),8,6.5,,,,,0.155402492,0.006349009,,,,
20,150,FDTS,film,2.3,15,down right Si dist (mm),8,6.5,,,,,-0.030812034,0.030172986,,,,
20,150,FDTS,film,2.3,19,down mid noz dist (mm),8,6.5,,,,,0.111512239,0.007075555,,,,
20,150,FDTS,film,2.3,20,down mid sub dist (mm),8,6.5,,,,,0.078577876,0.00183346,,,,
20,150,FDTS,film,2.3,21,down mid Si dist (mm),8,6.5,,,,,-1.714494724,0.094441749,,,,
20,150,FDTS,film,2.3,30,up mid Laplace pressure (Pa),8,6.5,,,,,410.8124514,1.538720039,,,,
20,150,FDTS,film,2.3,33,down right Laplace pressure (Pa),8,6.5,,,,,235.6502523,6.174064306,,,,
20,150,FDTS,film,2.3,40,up right to left pressure (Pa),8,6.5,,,,,772.6157056,8.056585166,,,,
20,150,FDTS,film,2.3,41,up right to mid pressure (Pa),8,6.5,,,,,774.3975292,5.951570969,,,,
20,150,FDTS,film,2.3,42,up left to mid pressure (Pa),8,6.5,,,,,15.10972989,4.444510756,,,,
20,150,FDTS,film,2.3,43,down right to left pressure (Pa),8,6.5,,,,,0,0,,,,
20,150,FDTS,film,2.3,44,down right to mid pressure (Pa),8,6.5,,,,,71.10218736,5.27768938,,,,
20,150,FDTS,film,2.3,45,down left to mid pressure (Pa),8,6.5,,,,,55.99532525,13.14533437,,,,
20,150,FDTS,film,2.3,46,SL contact angle (deg),8,6.5,,,,,169.2481758,0.325640519,,,,
20,150,FDTS,film,2.3,47,BL contact angle (deg),8,6.5,,,,,2.362329274,0.051142658,,,,
20,150,FDTS,film,2.3,48,SiL contact angle (deg),8,6.5,,,,,63.30704777,0.216825814,,,,
20,150,FDTS,film,2.3,49,SL contact point channel dist (mm),8,6.5,,,,,-0.079356008,0.003171314,,,,
20,150,FDTS,film,2.3,50,SiL contact point nozzle dist (mm),8,6.5,,,,,0.093897091,0.000246748,,,,
20,150,FDTS,film,2.3,51,Laplace pressure upstream to downstream,8,6.5,,,,,185.828144,7.009537884,,,,
20,150,FDTS,film,2.3,6,up right Si dist (mm),9,6.5,,,,,0.632597487,0.000467528,,,,
20,150,FDTS,film,2.3,12,up mid Si dist (mm),9,6.5,,,,,0.476287823,0.004156207,,,,
20,150,FDTS,film,2.3,13,down right noz dist (mm),9,6.5,,,,,0.065059531,0.003261789,,,,
20,150,FDTS,film,2.3,14,down right sub dist (mm),9,6.5,,,,,0.180855275,0.005462923,,,,
