tegdma,h (um),noz,sub,vf (mm/s),column,dep var,index,vs (mm/s),Period (s),StdEr period (s),Period (mm),StdEr period (mm),Top value,StdEr top value,Bot value,StdEr bot value,Amplitude,StdEr amplitude
25,150,FDTS,film,1.5,19,down mid noz dist (mm),6,5.5,0.44067228299593353,0.016648448567306923,2.4236975564776344,0.09156646712018808,0.1037276650534513,0.0025553953519509716,0.0032252042826197277,0.0023661326245689304,0.10031441319193511,0.0032992588141519444
25,150,FDTS,film,1.5,20,down mid sub dist (mm),6,5.5,1.2008319711639146,0.8949418314004425,6.60457584140153,4.922180072702433,-0.0014989377661690096,0.0006889557442917319,0.30972055385450525,0.02609018085816193,0.3124136141844708,0.026380404576843017
25,150,FDTS,film,1.5,21,down mid Si dist (mm),6,5.5,0.44067228299593353,0.011108432794052176,2.4236975564776344,0.06109638036728697,-0.00786896867678666,0.009383157238417346,-1.2463675938370213,0.012870669679306305,1.2006460166233202,0.017726690972865194
25,150,FDTS,film,1.5,22,up right outer radius (mm),6,5.5,0.44067228299593353,0.015979493950249564,2.4236975564776344,0.0878872167263726,-0.7069871584603401,0.021293757527586787,-0.4048952948684902,0.007842937238861546,0.29816694707853786,0.015404875014578396
25,150,FDTS,film,1.5,23,up right inner radius (mm),6,5.5,0.44067228299593353,0.006608813441457706,2.4236975564776344,0.036348473928017384,0.17787549046767978,0.0002779882000084618,0.17770771397643048,0.0002689677703805,0.00016777649124928573,9.28004617678094e-6
25,150,FDTS,film,1.5,24,up right Laplace pressure (Pa),6,5.5,0.451689090070829,0.012212060675087665,2.4842899953895596,0.06716633371298215,169.4401328536147,2.23087903822454,132.17691611786685,1.9641520851814507,34.234710746351396,1.626306409543417
25,150,FDTS,film,1.5,25,up left outer radius (mm),6,5.5,0.694058845718601,0.2279911616936548,3.8173236514523055,1.2539513893151013,-0.38274591734137964,0.019903613769207,-0.160591957468372,0.0035953038185749207,0.22688799940224713,0.020545358411362454
25,150,FDTS,film,1.5,26,up left inner radius (mm),6,5.5,0.44067228299593353,0.006608813441457706,2.4236975564776344,0.036348473928017384,0.17787549046767978,0.0002779882000084618,0.17770771397643048,0.0002689677703805,0.00016777649124928573,9.28004617678094e-6
25,150,FDTS,film,1.5,27,up left Laplace pressure (Pa),6,5.5,0.44067228299593353,0.02549307077299394,2.4236975564776344,0.14021188925146666,156.10362088350632,8.778117973328428,-8.985038288076488,3.974921365485485,169.44855712580855,7.9962938275535675
25,150,FDTS,film,1.5,28,up mid outer radius (mm),6,5.5,1.1237143216396248,0.38191597859647564,6.1804287690179365,2.1005378822806158,0.7238778949193778,0.1307720025953652,-1.1860911901735272,0.381615561390625,1.843499930381089,0.27298462774181176
25,150,FDTS,film,1.5,29,up mid inner radius (mm),6,5.5,0.44067228299593353,0.006608813441457706,2.4236975564776344,0.036348473928017384,0.17787549046767978,0.0002779882000084618,0.17770771397643048,0.0002689677703805,0.00016777649124928573,9.28004617678094e-6
25,150,FDTS,film,1.5,30,up mid Laplace pressure (Pa),6,5.5,0.44067228299593353,0.009049011984980284,2.4236975564776344,0.04976956591739156,223.65287816088437,5.408135493626953,411.7872453028343,2.66618595294384,186.34450601061394,7.210352100993951
25,150,FDTS,film,1.5,31,down right outer radius (mm),6,5.5,0.5398235466700214,0.09794299547107004,2.969029506685118,0.5386864750908852,-0.157096807529798,0.00448828933858117,-0.2656689586025518,0.01343866920789716,0.10092739810112772,0.01204519351468014
25,150,FDTS,film,1.5,32,down right inner radius (mm),6,5.5,0.44067228299593353,0.006608813441457706,2.4236975564776344,0.036348473928017384,0.17787549046767978,0.0002779882000084618,0.17770771397643048,0.0002689677703805,0.00016777649124928573,9.28004617678094e-6
25,150,FDTS,film,1.5,33,down right Laplace pressure (Pa),6,5.5,0.46270589714573873,0.05827094525007816,2.544882434301563,0.32049019887542984,226.3097144305269,15.880097960486047,-28.62954487392634,6.994928838773166,226.48239237165754,11.898433992745122
25,150,FDTS,film,1.5,34,down left outer radius (mm),6,5.5,0.5067731254453278,0.15706196308786588,2.787252189949303,0.8638407969832623,4.4237149518049,0.5564811446609849,-0.8879732495521513,0.6952899212331272,5.949356585630942,0.48871157878423865
25,150,FDTS,film,1.5,35,down left inner radius (mm),6,5.5,0.44067228299593353,0.006608813441457706,2.4236975564776344,0.036348473928017384,0.17787549046767978,0.0002779882000084618,0.17770771397643048,0.0002689677703805,0.00016777649124928573,9.28004617678094e-6
25,150,FDTS,film,1.5,36,down left Laplace pressure (Pa),6,5.5,0.903378180141658,0.27348322123025814,4.968579990779119,1.5041577167664197,155.6180711259575,9.737036300085165,250.6081030769708,1.4976403447584776,98.13271471650677,9.564847687603812
25,150,FDTS,film,1.5,37,down mid outer radius (mm),6,5.5,0.4627058971457245,0.01581421743316359,2.544882434301485,0.08697819588239974,-1.6187729616813322,0.15281351727912804,2.314689919049882,0.25298707765835854,3.9677555734314307,0.28030535089017994
25,150,FDTS,film,1.5,38,down mid inner radius (mm),6,5.5,0.44067228299593353,0.006608813441457706,2.4236975564776344,0.036348473928017384,0.17787549046767978,0.0002779882000084618,0.17770771397643048,0.0002689677703805,0.00016777649124928573,9.28004617678094e-6
25,150,FDTS,film,1.5,39,down mid Laplace pressure (Pa),6,5.5,0.4627058971457316,0.05684084664156945,2.544882434301524,0.312624656528632,262.45617945417456,0.8454300891495518,188.65992131993025,2.8368779244164624,72.70700565398414,2.9823033868323727
